postcode,gemeente,lat,lon
7329CG,Apeldoorn,52.20112112,5.99579537
7329CH,Apeldoorn,52.20071589,5.99594143
7329CJ,Apeldoorn,52.2004561,5.99709637
7329CK,Apeldoorn,52.20147055,5.99942473
7329CL,Apeldoorn,52.20122894,5.99910164
7329CM,Apeldoorn,52.20135849,5.99710275
7329CN,Apeldoorn,52.20100649,5.9988055
7329CP,Apeldoorn,52.20106502,5.99813871
7329CR,Apeldoorn,52.20049993,5.99817967
7329CS,Apeldoorn,52.19992662,5.99744105
7329DB,Apeldoorn,52.1950978,6.0058313
7329DC,Apeldoorn,52.19553297,6.00542821
7329DD,Apeldoorn,52.19560244,6.00469591
7329DE,Apeldoorn,52.19502962,6.00490373
7329DG,Apeldoorn,52.19535842,6.00577005
7329DH,Apeldoorn,52.19583667,6.00634925
7329DJ,Apeldoorn,52.1960025,6.00492575
7329DK,Apeldoorn,52.19581626,6.00451473
7329DL,Apeldoorn,52.19569679,6.00398843
7329DM,Apeldoorn,52.19486984,6.00477282
7329DN,Apeldoorn,52.19477083,6.00505366
7329DP,Apeldoorn,52.19466032,6.00597237
7329DR,Apeldoorn,52.19436527,6.00499287
7329DS,Apeldoorn,52.1945335,6.00432937
7329DT,Apeldoorn,52.19444521,6.0030703
7329DV,Apeldoorn,52.19529231,6.00385368
7329EA,Apeldoorn,52.1962089,6.00458483
7329EB,Apeldoorn,52.19618379,6.00570676
7329EC,Apeldoorn,52.19684054,6.00482562
7329GA,Apeldoorn,52.19851677,6.00217409
7329GB,Apeldoorn,52.19735067,6.00319836
7329GC,Apeldoorn,52.1982402,6.00140327
7329GD,Apeldoorn,52.19828146,5.99999809
7329GE,Apeldoorn,52.19801275,6.00106333
7329GG,Apeldoorn,52.19700159,6.00047436
7329GH,Apeldoorn,52.19797683,6.00163524
7329GJ,Apeldoorn,52.19747036,6.00267424
7329GK,Apeldoorn,52.1972638,6.00157987
7329GL,Apeldoorn,52.19662821,6.00100004
7329GM,Apeldoorn,52.19709174,6.00263669
7329GN,Apeldoorn,52.19697535,6.00330574
7329GP,Apeldoorn,52.19668682,6.00213849
7329GR,Apeldoorn,52.19598135,6.00155808
7329GS,Apeldoorn,52.19649019,6.00321666
7329GT,Apeldoorn,52.19641601,6.00401074
7329GV,Apeldoorn,52.19611799,6.00315058
7329HA,Apeldoorn,52.19967442,6.00104157
7329HB,Apeldoorn,52.19914652,6.00174537
7329HC,Apeldoorn,52.19959901,6.00101291
7329HD,Apeldoorn,52.19925543,5.99935135
7331AA,Apeldoorn,52.20747833,5.96309716
7331AB,Apeldoorn,52.20413031,5.9598528
7331AC,Apeldoorn,52.20726455,5.96139495
7331AD,Apeldoorn,52.20498049,5.96066591
7331AE,Apeldoorn,52.20838643,5.96529166
7331AG,Apeldoorn,52.20772406,5.96292499
7331AH,Apeldoorn,52.20812587,5.96358432
7331AJ,Apeldoorn,52.20670521,5.9630092
7331AK,Apeldoorn,52.20570028,5.9610686
7331AL,Apeldoorn,52.20590116,5.96131417
7331AM,Apeldoorn,52.20467874,5.96068026
7331AN,Apeldoorn,52.20376967,5.95967545
7331AP,Apeldoorn,52.20372113,5.96088595
7331AR,Apeldoorn,52.20339531,5.96195391
7331AS,Apeldoorn,52.20334927,5.96090233
7331AT,Apeldoorn,52.20498467,5.96328714
7331AV,Apeldoorn,52.20513919,5.96309274
7331AW,Apeldoorn,52.20589515,5.96402811
7331AX,Apeldoorn,52.20347392,5.96468217
7331AZ,Apeldoorn,52.20545944,5.9630268
7331BA,Apeldoorn,52.20866119,5.96599677
7331BB,Apeldoorn,52.20711252,5.96425984
7331BC,Apeldoorn,52.20554593,5.96267155
7331BD,Apeldoorn,52.20419531,5.96117362
7331BE,Apeldoorn,52.20262515,5.95972491
7331BG,Apeldoorn,52.20161515,5.9593285
7331BH,Apeldoorn,52.19984759,5.95968827
7331BJ,Apeldoorn,52.19833172,5.96073377
7331BK,Apeldoorn,52.20889803,5.96564058
7331BL,Apeldoorn,52.20813699,5.96506225
7331BM,Apeldoorn,52.20658982,5.96279583
7331BN,Apeldoorn,52.20439877,5.96043437
7331BP,Apeldoorn,52.20268431,5.96013965
7331BR,Apeldoorn,52.20690956,5.96456985
7331BS,Apeldoorn,52.20710359,5.96768131
7331BT,Apeldoorn,52.20639581,5.96486142
7331BV,Apeldoorn,52.20736296,5.96770204
7331BW,Apeldoorn,52.20677373,5.96508016
7331BZ,Apeldoorn,52.2009286,5.95938049
7331CA,Apeldoorn,52.20638116,5.96836078
7331CB,Apeldoorn,52.20600033,5.9667876
7331CC,Apeldoorn,52.20656643,5.96790798
7331CD,Apeldoorn,52.20625893,5.96657591
7331CE,Apeldoorn,52.2052287,5.96728468
7331CG,Apeldoorn,52.20466604,5.96500228
7331CH,Apeldoorn,52.20590029,5.96850964
7331CJ,Apeldoorn,52.20518731,5.96568288
7331CK,Apeldoorn,52.20663776,5.96617404
7331CL,Apeldoorn,52.20433159,5.96512322
7331CM,Apeldoorn,52.20390976,5.96278291
7331CN,Apeldoorn,52.20382284,5.96560084
7331CP,Apeldoorn,52.20366896,5.96279739
7331CR,Apeldoorn,52.20349874,5.96499621
7331CS,Apeldoorn,52.2052255,5.96706004
7331CT,Apeldoorn,52.20515032,5.96672373
7331DA,Apeldoorn,52.20808515,5.96809769
7331DB,Apeldoorn,52.20759717,5.96842016
7331DC,Apeldoorn,52.20561966,5.96941657
7331DD,Apeldoorn,52.20391209,5.96963679
7331DE,Apeldoorn,52.2081878,5.96756877
7331DG,Apeldoorn,52.20725939,5.96805167
7331DH,Apeldoorn,52.20648384,5.96849366
7331DJ,Apeldoorn,52.20573471,5.96887771
7331DK,Apeldoorn,52.20506288,5.96898977
7331DL,Apeldoorn,52.20381379,5.969267
7331DM,Apeldoorn,52.20126253,5.95980987
7331DN,Apeldoorn,52.20300051,5.96488051
7331DP,Apeldoorn,52.20101032,5.96017551
7331DR,Apeldoorn,52.20320582,5.96758854
7331DS,Apeldoorn,52.20087926,5.96075356
7331DT,Apeldoorn,52.1995569,5.9612163
7331DV,Apeldoorn,52.20081819,5.96124545
7331DW,Apeldoorn,52.20130459,5.9625305
7331DX,Apeldoorn,52.20159567,5.9633842
7331DZ,Apeldoorn,52.20195421,5.96416441
7331EA,Apeldoorn,52.20021274,5.96135791
7331EB,Apeldoorn,52.20096296,5.96272398
7331EC,Apeldoorn,52.20244918,5.96881309
7331ED,Apeldoorn,52.20238092,5.9678182
7331EE,Apeldoorn,52.20105142,5.96317203
7331EG,Apeldoorn,52.20065612,5.96347929
7331EH,Apeldoorn,52.20247864,5.96727709
7331EJ,Apeldoorn,52.20170376,5.96233585
7331EK,Apeldoorn,52.20062295,5.96214801
7331EL,Apeldoorn,52.1999118,5.96225384
7331EM,Apeldoorn,52.2000596,5.95957337
7331EN,Apeldoorn,52.20016642,5.96132507
7331EP,Apeldoorn,52.20013892,5.96264871
7331ER,Apeldoorn,52.19990798,5.96269294
7331ES,Apeldoorn,52.19996071,5.96363827
7331ET,Apeldoorn,52.19951942,5.9627088
7331EV,Apeldoorn,52.19959931,5.96393468
7331EW,Apeldoorn,52.19929046,5.9627333
7331EX,Apeldoorn,52.19934943,5.96396785
7331EZ,Apeldoorn,52.20232294,5.96739196
7331GA,Apeldoorn,52.20246135,5.965411
7331GB,Apeldoorn,52.20000966,5.96612431
7331GC,Apeldoorn,52.19968166,5.96602957
7331GD,Apeldoorn,52.19894417,5.96576647
7331GE,Apeldoorn,52.20125618,5.96511915
7331GG,Apeldoorn,52.20125423,5.96508516
7331GH,Apeldoorn,52.20051233,5.96510368
7331GJ,Apeldoorn,52.19946125,5.9652905
7331GK,Apeldoorn,52.20039201,5.96588866
7331GL,Apeldoorn,52.20048429,5.96666202
7331GM,Apeldoorn,52.20053868,5.96666304
7331GN,Apeldoorn,52.20045163,5.96698186
7331GP,Apeldoorn,52.2000279,5.96622465
7331GR,Apeldoorn,52.19998163,5.96748929
7331GT,Apeldoorn,52.19930081,5.96932947
7331GV,Apeldoorn,52.19868539,5.96973823
7331GW,Apeldoorn,52.19900053,5.96681347
7331GX,Apeldoorn,52.19908074,5.96979513
7331GZ,Apeldoorn,52.19924737,5.96693301
7331HA,Apeldoorn,52.19978378,5.96742351
7331HB,Apeldoorn,52.19978052,5.96697885
7331HC,Apeldoorn,52.19806191,5.96984459
7331HD,Apeldoorn,52.19826189,5.96739993
7331HE,Apeldoorn,52.1983406,5.96590224
7331HG,Apeldoorn,52.19847608,5.96376439
7331HH,Apeldoorn,52.19834184,5.97015261
7331HJ,Apeldoorn,52.19850313,5.967916
7331HK,Apeldoorn,52.1987434,5.96511669
7331HL,Apeldoorn,52.20126203,5.97047466
7331HM,Apeldoorn,52.19926096,5.97083726
7331HN,Apeldoorn,52.19681809,5.97047917
7331HP,Apeldoorn,52.1997338,5.97027787
7331HR,Apeldoorn,52.19909963,5.97014222
7331HS,Apeldoorn,52.19805329,5.97008423
7331HT,Apeldoorn,52.1973788,5.96993223
7331HV,Apeldoorn,52.19780102,5.96180446
7331HW,Apeldoorn,52.19786399,5.96567345
7331HX,Apeldoorn,52.19773117,5.96828565
7331HZ,Apeldoorn,52.19757556,5.96309589
7331JA,Apeldoorn,52.19752776,5.96605483
7331JB,Apeldoorn,52.19742305,5.96734704
7331JC,Apeldoorn,52.19711536,5.96231534
7331JD,Apeldoorn,52.19744236,5.96405453
7331JE,Apeldoorn,52.19543549,5.96424755
7331JG,Apeldoorn,52.19744693,5.96364669
7331JH,Apeldoorn,52.19680634,5.96363687
7331JJ,Apeldoorn,52.19540278,5.96381471
7331JK,Apeldoorn,52.19582959,5.96313351
7331JL,Apeldoorn,52.19590319,5.96419507
7331JM,Apeldoorn,52.19627394,5.96789233
7331JN,Apeldoorn,52.19554255,5.96281888
7331JP,Apeldoorn,52.19554038,5.96276049
7331JR,Apeldoorn,52.19553928,5.9627313
7331JS,Apeldoorn,52.19553819,5.96270209
7331JT,Apeldoorn,52.19518058,5.96337938
7331JV,Apeldoorn,52.19560274,5.96422324
7331JX,Apeldoorn,52.19593471,5.96275726
7331JZ,Apeldoorn,52.19654318,5.96279255
7331KA,Apeldoorn,52.19818179,5.96575029
7331KB,Apeldoorn,52.1975187,5.96581457
7331KC,Apeldoorn,52.19561018,5.96600953
7331KD,Apeldoorn,52.19742843,5.9652645
7331KE,Apeldoorn,52.19551729,5.96518979
7331KG,Apeldoorn,52.19751522,5.96707563
7331KH,Apeldoorn,52.19565446,5.96730946
7331KJ,Apeldoorn,52.19468495,5.96728855
7331KK,Apeldoorn,52.19733762,5.96656697
7331KL,Apeldoorn,52.19712305,5.96700472
7331KM,Apeldoorn,52.19526888,5.96635419
7331KN,Apeldoorn,52.19518269,5.96935216
7331KP,Apeldoorn,52.19501643,5.96758016
7331KR,Apeldoorn,52.19563452,5.96819647
7331KS,Apeldoorn,52.19563628,5.96772571
7331KT,Apeldoorn,52.19721382,5.96921022
7331KV,Apeldoorn,52.19608584,5.96903869
7331KW,Apeldoorn,52.19561811,5.96907656
7331KX,Apeldoorn,52.19479652,5.96851941
7331KZ,Apeldoorn,52.19605815,5.96846169
7331LA,Apeldoorn,52.19472826,5.96318508
7331LB,Apeldoorn,52.19456362,5.96606846
7331LC,Apeldoorn,52.19446773,5.96718479
7331LD,Apeldoorn,52.19442289,5.9684441
7331LG,Apeldoorn,52.19664113,5.9712492
7331LH,Apeldoorn,52.19613311,5.97121157
7331LJ,Apeldoorn,52.19562666,5.97117569
7331LK,Apeldoorn,52.19511948,5.97113731
7331LL,Apeldoorn,52.19461178,5.97109988
7331LM,Apeldoorn,52.19761084,5.97048909
7331LN,Apeldoorn,52.19753822,5.97223478
7331LP,Apeldoorn,52.19749033,5.97306121
7331LR,Apeldoorn,52.19746097,5.973921
7331LS,Apeldoorn,52.19832221,5.97065918
7331LT,Apeldoorn,52.19802725,5.9709782
7331LV,Apeldoorn,52.19788775,5.97273435
7331LW,Apeldoorn,52.19881665,5.97088455
7331LX,Apeldoorn,52.19861189,5.97159489
7331MA,Apeldoorn,52.19971852,5.97096978
7331MB,Apeldoorn,52.19884164,5.97187848
7331MC,Apeldoorn,52.19929509,5.97090998
7331MD,Apeldoorn,52.19912631,5.97194861
7331ME,Apeldoorn,52.19898502,5.97292323
7331MG,Apeldoorn,52.19961547,5.97344574
7331MH,Apeldoorn,52.19872504,5.97363502
7331MJ,Apeldoorn,52.19888858,5.97454082
7331MK,Apeldoorn,52.1990968,5.97449936
7331ML,Apeldoorn,52.19999951,5.97095923
7331MN,Apeldoorn,52.19974642,5.97099857
7331MP,Apeldoorn,52.19965104,5.9737961
7331MR,Apeldoorn,52.20215735,5.97020951
7331MS,Apeldoorn,52.20058903,5.97330199
7331MT,Apeldoorn,52.19866697,5.97446524
7331MV,Apeldoorn,52.20261915,5.97025068
7331MX,Apeldoorn,52.20176023,5.97228987
7331MZ,Apeldoorn,52.19972154,5.97481104
7331NA,Apeldoorn,52.19601902,5.97478689
7331NB,Apeldoorn,52.19557991,5.97474499
7331NC,Apeldoorn,52.1952987,5.97471776
7331ND,Apeldoorn,52.19500638,5.9746895
7331NE,Apeldoorn,52.19460433,5.97459606
7331NG,Apeldoorn,52.19431213,5.97456799
7331NH,Apeldoorn,52.19634262,5.97513925
7331NJ,Apeldoorn,52.19576877,5.97566719
7331NK,Apeldoorn,52.19560079,5.97516199
7331NL,Apeldoorn,52.19454815,5.97632381
7331NM,Apeldoorn,52.19488462,5.97570916
7331NN,Apeldoorn,52.19414156,5.9752068
7331NP,Apeldoorn,52.19412476,5.97568272
7331NR,Apeldoorn,52.19435031,5.97016178
7331NS,Apeldoorn,52.19384543,5.97613584
7331NT,Apeldoorn,52.19728328,5.97776512
7331NV,Apeldoorn,52.19606312,5.97772485
7331NW,Apeldoorn,52.19588116,5.97725758
7331NX,Apeldoorn,52.19562651,5.97710672
7331NZ,Apeldoorn,52.1953184,5.97646133
7331PA,Apeldoorn,52.19482714,5.97695269
7331PB,Apeldoorn,52.19462917,5.97731413
7331PC,Apeldoorn,52.19410477,5.9768829
7331PD,Apeldoorn,52.19667725,5.97718234
7331PE,Apeldoorn,52.19604239,5.97645242
7331PG,Apeldoorn,52.19814349,5.97540165
7331PH,Apeldoorn,52.19703198,5.97594064
7331PJ,Apeldoorn,52.19841904,5.9761562
7331PK,Apeldoorn,52.19819727,5.97582678
7331PL,Apeldoorn,52.19795054,5.97793621
7331PM,Apeldoorn,52.19915171,5.97719594
7331PN,Apeldoorn,52.2005597,5.9777144
7331PP,Apeldoorn,52.19926472,5.97816618
7331PR,Apeldoorn,52.20049482,5.97723789
7331PS,Apeldoorn,52.19917438,5.97766448
7331PT,Apeldoorn,52.20063339,5.97816352
7331PV,Apeldoorn,52.1993099,5.97861575
7331PW,Apeldoorn,52.19935175,5.97623206
7331RB,Apeldoorn,52.20037553,5.97637215
7331RC,Apeldoorn,52.20000071,5.97651239
7331RD,Apeldoorn,52.2005256,5.9757146
7331RE,Apeldoorn,52.200714,5.97689096
7331RG,Apeldoorn,52.20051001,5.97428966
7331RH,Apeldoorn,52.20108858,5.97536207
7331RJ,Apeldoorn,52.20074955,5.97564948
7331RK,Apeldoorn,52.20163572,5.97517738
7331RL,Apeldoorn,52.20101407,5.97385588
7331RM,Apeldoorn,52.20159197,5.97643509
7331RN,Apeldoorn,52.2029867,5.97692023
7331RP,Apeldoorn,52.20192263,5.97776608
7331RR,Apeldoorn,52.20130286,5.97822602
7331RS,Apeldoorn,52.20284837,5.9764485
7331RT,Apeldoorn,52.20260577,5.97555891
7331RV,Apeldoorn,52.20129286,5.9737613
7331RZ,Apeldoorn,52.20268732,5.97439865
7331SB,Apeldoorn,52.2025163,5.9712328
7331SC,Apeldoorn,52.20315227,5.97251256
7331SE,Apeldoorn,52.2023797,5.97464581
7331SG,Apeldoorn,52.19901585,5.97629023
7331SH,Apeldoorn,52.20202892,5.97385076
7331SJ,Apeldoorn,52.20177527,5.97419908
7331SK,Apeldoorn,52.20152261,5.9745484
7331SL,Apeldoorn,52.19993483,5.97557994
7331SM,Apeldoorn,52.19956283,5.97571374
7331SN,Apeldoorn,52.1992006,5.9757578
7331SP,Apeldoorn,52.20312508,5.973923
7331SR,Apeldoorn,52.2033379,5.9699036
7331ST,Apeldoorn,52.20304096,5.96999823
7331SV,Apeldoorn,52.20372216,5.97150959
7331SW,Apeldoorn,52.20387456,5.97259239
7331SX,Apeldoorn,52.20398606,5.97319127
7331SZ,Apeldoorn,52.2039721,5.97314129
7331TA,Apeldoorn,52.20414126,5.97375028
7331TB,Apeldoorn,52.20412756,5.97370135
7331TC,Apeldoorn,52.20429591,5.97431035
7331TD,Apeldoorn,52.20428227,5.97426146
7331TE,Apeldoorn,52.20444184,5.97490602
7331TG,Apeldoorn,52.20442501,5.97484616
7331TH,Apeldoorn,52.20523207,5.97538045
7331TJ,Apeldoorn,52.20459622,5.97545797
7331TK,Apeldoorn,52.20457962,5.97539795
7331TL,Apeldoorn,52.20418041,5.97256112
7331TM,Apeldoorn,52.20417952,5.96971361
7331TN,Apeldoorn,52.20488053,5.9726393
7331TP,Apeldoorn,52.2038551,5.9699155
7331TR,Apeldoorn,52.20413353,5.97199013
7331TS,Apeldoorn,52.20538749,5.97215971
7331TT,Apeldoorn,52.20456192,5.96990835
7331TV,Apeldoorn,52.20434934,5.97030665
7331TW,Apeldoorn,52.20484704,5.96950916
7331TX,Apeldoorn,52.204588,5.96950716
7331VA,Apeldoorn,52.20602199,5.96956922
7331VC,Apeldoorn,52.20733394,5.97070401
7331VD,Apeldoorn,52.20598764,5.9728675
7331VE,Apeldoorn,52.20811206,5.96907039
7331VG,Apeldoorn,52.20639109,5.97140433
7331VH,Apeldoorn,52.20559136,5.97323753
7331VJ,Apeldoorn,52.20622268,5.96984708
7331VL,Apeldoorn,52.20804049,5.9688289
7331VM,Apeldoorn,52.20827783,5.96790911
7331VS,Apeldoorn,52.20893892,5.96469288
7331VT,Apeldoorn,52.20918455,5.96653683
7331VV,Apeldoorn,52.20872282,5.96632864
7331VW,Apeldoorn,52.2085925,5.96700546
7331VX,Apeldoorn,52.20855846,5.96783857
7331VZ,Apeldoorn,52.20811571,5.97054107
7331XA,Apeldoorn,52.20087401,5.97054493
7331XB,Apeldoorn,52.20130087,5.97185146
7331ZA,Apeldoorn,52.20286827,5.9626808
7332AA,Apeldoorn,52.20460571,5.97718615
7332AB,Apeldoorn,52.20791887,5.97477321
7332AC,Apeldoorn,52.20665803,5.97575668
7332AD,Apeldoorn,52.20554739,5.97648985
7332AE,Apeldoorn,52.20538287,5.97736728
7332AG,Apeldoorn,52.20411944,5.97721866
7332AH,Apeldoorn,52.20794241,5.97432217
7332AJ,Apeldoorn,52.20522376,5.97661413
7332AK,Apeldoorn,52.2049375,5.97676021
7332AL,Apeldoorn,52.20347324,5.97776638
7332AM,Apeldoorn,52.19959826,5.98021424
7332AN,Apeldoorn,52.19602976,5.97887953
7332AP,Apeldoorn,52.19251215,5.97917784
7332AR,Apeldoorn,52.18877628,5.98114904
7332AS,Apeldoorn,52.18600991,5.98182356
7332AT,Apeldoorn,52.20780107,5.97371012
7332AV,Apeldoorn,52.19762133,5.97883993
7332AW,Apeldoorn,52.18216503,5.9812205
7332AX,Apeldoorn,52.18899593,5.98138677
7332AZ,Apeldoorn,52.19384161,5.98161951
7332BA,Apeldoorn,52.19744179,5.97973746
7332BB,Apeldoorn,52.2084038,5.97486428
7332BC,Apeldoorn,52.20384655,5.97950163
7332BD,Apeldoorn,52.19885736,5.98054164
7332BE,Apeldoorn,52.18795277,5.98204343
7332BG,Apeldoorn,52.1865238,5.98585213
7332BH,Apeldoorn,52.18395995,5.98377122
7332BJ,Apeldoorn,52.18403965,5.98507033
7332BK,Apeldoorn,52.18332387,5.98430731
7332BL,Apeldoorn,52.18508772,5.98796011
7332BM,Apeldoorn,52.18438108,5.98634257
7332BN,Apeldoorn,52.18143028,5.98613346
7332BP,Apeldoorn,52.17947585,5.98349724
7332BR,Apeldoorn,52.17861706,5.98360211
7332BS,Apeldoorn,52.19702317,5.9797695
7332CA,Apeldoorn,52.20681766,5.97795473
7332CG,Apeldoorn,52.20387064,5.97745126
7332CJ,Apeldoorn,52.20307657,5.97845267
7332CK,Apeldoorn,52.2027581,5.97823377
7332CL,Apeldoorn,52.20286789,5.9797743
7333AA,Apeldoorn,52.19435043,5.96336556
7333AB,Apeldoorn,52.1941839,5.96480119
7333AC,Apeldoorn,52.19405158,5.96610842
7333AD,Apeldoorn,52.19356633,5.96806745
7333AE,Apeldoorn,52.19380988,5.97015692
7333AG,Apeldoorn,52.18950806,5.97036507
7333AH,Apeldoorn,52.19378219,5.96973857
7333AJ,Apeldoorn,52.19256982,5.96974455
7333AK,Apeldoorn,52.19084064,5.96976648
7333AL,Apeldoorn,52.19023723,5.96977062
7333AM,Apeldoorn,52.18950969,5.96975526
7333AN,Apeldoorn,52.18882801,5.96977825
7333AP,Apeldoorn,52.18820047,5.96937917
7333AR,Apeldoorn,52.1877814,5.96937533
7333AS,Apeldoorn,52.1866143,5.96979361
7333AZ,Apeldoorn,52.18687483,5.97086953
7333BA,Apeldoorn,52.19278627,5.9633191
7333BB,Apeldoorn,52.19313455,5.96412781
7333BC,Apeldoorn,52.19333963,5.96603159
7333BD,Apeldoorn,52.19304695,5.96610896
7333BE,Apeldoorn,52.19290615,5.96811328
7333BG,Apeldoorn,52.19385731,5.96610883
7333BH,Apeldoorn,52.19301289,5.96616298
7333BJ,Apeldoorn,52.19216607,5.96611051
7333BK,Apeldoorn,52.19088802,5.96622387
7333BL,Apeldoorn,52.19391538,5.96559675
7333BM,Apeldoorn,52.19260593,5.96445749
7333BN,Apeldoorn,52.19064539,5.96573368
7333BP,Apeldoorn,52.19269784,5.96717392
7333BR,Apeldoorn,52.19273208,5.9666844
7333BS,Apeldoorn,52.19179846,5.96689265
7333BT,Apeldoorn,52.19273123,5.96770423
7333BV,Apeldoorn,52.1926259,5.96815462
7333BW,Apeldoorn,52.19263135,5.96920997
7333BX,Apeldoorn,52.19197617,5.96904084
7333BZ,Apeldoorn,52.19150991,5.96733977
7333CA,Apeldoorn,52.19139166,5.96289374
7333CB,Apeldoorn,52.19124036,5.96625909
7333CC,Apeldoorn,52.19113673,5.96886679
7333CD,Apeldoorn,52.19108434,5.96284027
7333CE,Apeldoorn,52.19097706,5.96622164
7333CG,Apeldoorn,52.19083403,5.96392467
7333CH,Apeldoorn,52.19090837,5.96341105
7333CJ,Apeldoorn,52.19029192,5.96327389
7333CK,Apeldoorn,52.18886155,5.96289022
7333CL,Apeldoorn,52.18886711,5.96369925
7333CM,Apeldoorn,52.1885434,5.9629749
7333CN,Apeldoorn,52.18810953,5.96312274
7333CP,Apeldoorn,52.18779043,5.96295945
7333CR,Apeldoorn,52.1897966,5.96547327
7333CS,Apeldoorn,52.18902638,5.96541806
7333CT,Apeldoorn,52.18619769,5.96536892
7333CV,Apeldoorn,52.19030542,5.96499255
7333CW,Apeldoorn,52.18931708,5.96488895
7333CX,Apeldoorn,52.18853629,5.96484319
7333CZ,Apeldoorn,52.1877706,5.9649162
7333DA,Apeldoorn,52.19061734,5.96394847
7333DB,Apeldoorn,52.19052419,5.96517798
7333DC,Apeldoorn,52.19055067,5.96647767
7333DD,Apeldoorn,52.19053552,5.96709499
7333DE,Apeldoorn,52.19051789,5.96764908
7333DG,Apeldoorn,52.19033451,5.96383287
7333DH,Apeldoorn,52.19026636,5.96797836
7333DJ,Apeldoorn,52.19032873,5.96614856
7333DK,Apeldoorn,52.18981518,5.96637327
7333DL,Apeldoorn,52.1894883,5.9657784
7333DM,Apeldoorn,52.18922487,5.96724022
7333DN,Apeldoorn,52.18921537,5.96778223
7333DP,Apeldoorn,52.18988009,5.96762397
7333DR,Apeldoorn,52.18991192,5.96899136
7333DS,Apeldoorn,52.18920262,5.96836492
7333DT,Apeldoorn,52.18918472,5.96923008
7333DV,Apeldoorn,52.18926148,5.96577225
7333DW,Apeldoorn,52.18901089,5.9656591
7333DX,Apeldoorn,52.18901859,5.96653298
7333DZ,Apeldoorn,52.18784555,5.9665015
7333EA,Apeldoorn,52.18902342,5.9660634
7333EB,Apeldoorn,52.18826372,5.96604021
7333EC,Apeldoorn,52.18900752,5.96773808
7333ED,Apeldoorn,52.18825048,5.9677215
7333EE,Apeldoorn,52.18617676,5.96777257
7333EG,Apeldoorn,52.189017,5.96723003
7333EH,Apeldoorn,52.18808154,5.96720489
7333EJ,Apeldoorn,52.18618082,5.96717721
7333EK,Apeldoorn,52.18899842,5.96890302
7333EL,Apeldoorn,52.18806574,5.96888469
7333EM,Apeldoorn,52.18900379,5.96843381
7333EN,Apeldoorn,52.1882932,5.96841935
7333EP,Apeldoorn,52.18734801,5.96280652
7333ER,Apeldoorn,52.18745482,5.96536426
7333ES,Apeldoorn,52.18743482,5.96766612
7333ET,Apeldoorn,52.18700597,5.96279607
7333EV,Apeldoorn,52.18702767,5.96533962
7333EW,Apeldoorn,52.18699042,5.96759701
7333GA,Apeldoorn,52.18670449,5.96302525
7333GB,Apeldoorn,52.18670565,5.96530384
7333GC,Apeldoorn,52.18664733,5.96758282
7333GD,Apeldoorn,52.18639036,5.96302466
7333GE,Apeldoorn,52.18639649,5.96529814
7333GG,Apeldoorn,52.18635539,5.96775647
7333GH,Apeldoorn,52.18620298,5.96415009
7333GJ,Apeldoorn,52.18618331,5.9665832
7333GK,Apeldoorn,52.18616466,5.96895217
7333GL,Apeldoorn,52.18573731,5.9629587
7333GM,Apeldoorn,52.18573161,5.96408732
7333GN,Apeldoorn,52.18572133,5.96531895
7333GP,Apeldoorn,52.18571503,5.96653358
7333GR,Apeldoorn,52.18570227,5.96771876
7333GS,Apeldoorn,52.18569583,5.96889164
7333GT,Apeldoorn,52.19391206,5.97018385
7333GV,Apeldoorn,52.19346998,5.97454602
7333GW,Apeldoorn,52.19319262,5.97469231
7333GX,Apeldoorn,52.19150992,5.97537738
7333GZ,Apeldoorn,52.19348293,5.9732276
7333HA,Apeldoorn,52.19295238,5.97571899
7333HB,Apeldoorn,52.19323093,5.97557238
7333HC,Apeldoorn,52.19285281,5.97667139
7333HD,Apeldoorn,52.19313244,5.97652489
7333HE,Apeldoorn,52.19266283,5.9776885
7333HG,Apeldoorn,52.19294105,5.97754146
7333HH,Apeldoorn,52.19227429,5.97789365
7333HJ,Apeldoorn,52.19199702,5.97804092
7333HK,Apeldoorn,52.19146842,5.97831893
7333HL,Apeldoorn,52.1911912,5.97846643
7333HM,Apeldoorn,52.19240116,5.97476633
7333HN,Apeldoorn,52.19259333,5.97654863
7333HP,Apeldoorn,52.19197792,5.97741208
7333HR,Apeldoorn,52.19174006,5.9756231
7333HS,Apeldoorn,52.191854,5.97587825
7333HT,Apeldoorn,52.19188077,5.9771398
7333HV,Apeldoorn,52.19098875,5.97691596
7333HW,Apeldoorn,52.19220518,5.97700261
7333HX,Apeldoorn,52.19180324,5.97590498
7333HZ,Apeldoorn,52.19091,5.97642267
7333JA,Apeldoorn,52.19155551,5.97614195
7333JB,Apeldoorn,52.19130846,5.97692622
7333JC,Apeldoorn,52.19087837,5.97480202
7333JD,Apeldoorn,52.19111895,5.97610438
7333JE,Apeldoorn,52.19130156,5.97671929
7333JG,Apeldoorn,52.18992595,5.97043572
7333JH,Apeldoorn,52.19059937,5.97521435
7333JJ,Apeldoorn,52.19051065,5.97538889
7333JL,Apeldoorn,52.19003407,5.9755125
7333JM,Apeldoorn,52.19015366,5.97610878
7333JN,Apeldoorn,52.19049181,5.97726562
7333JP,Apeldoorn,52.18966129,5.97509484
7333JR,Apeldoorn,52.19129558,5.9745953
7333JS,Apeldoorn,52.19031138,5.97476082
7333JT,Apeldoorn,52.18952419,5.97534129
